name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006
MarketCap,"3,572,067,244","4,509,840,941","2,841,127,592","3,196,782,844","2,306,778,687","2,531,569,996","2,818,048,941","3,134,383,064","2,989,724,356","2,562,203,967","2,497,044,701","2,235,886,271","1,232,969,033","2,279,401,322","2,377,706,731"
EnterpriseValue,"4,180,667,244","5,097,540,941","3,341,527,592","3,938,082,844","3,037,978,687","3,286,469,996","3,719,748,941","4,064,283,064","2,989,724,356","2,562,203,967","3,056,144,701","2,138,986,271","1,374,969,033","2,279,501,322","1,870,506,731"
PeRatio,"22.35","20.517","12.102","22.763","30.29","34.383","35.014","34.915","21.05","31.561","226.316","28.625","15.225","14.911","11.614"
ForwardPeRatio,"17.331","19.38","13.605","19.157","16.584","16.75","21.231","17.452","15.601","15.361","21.231",,,,
PegRatio,,,,,,"1.58","1.198","0.885","0.791","0.802","1.371",,,,
PsRatio,"3.431","4.534","3.25","2.529","0.967","1.048","1.034","1.285","1.153","0.904","0.905","0.798","0.361","0.641","0.472"
PbRatio,"9.644","12.278","8.586","8.726","8.781","3.232","3.627","5.408","4.158","2.114","2.289","1.177","0.707","0.935",
EnterprisesValueRevenueRatio,"4.002","4.91","3.426","4.407","2.461","1.358","1.479","1.494","1.142","0.896","1.105","0.769","0.405","0.642","2.289"
EnterprisesValueEBITDARatio,"70.382","12.436","9.249","11.359","10.724","11.431","10.315","11.622","7.727","7.209","13.219","8.924","3.716","5.252","37.113"
