name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001
MarketCap,"20,440,073,048","20,300,708,047","32,951,007,618","30,533,284,843","30,049,474,381","29,741,603,294","27,978,775,445","38,493,294,777","38,054,335,114","42,633,993,730","45,409,498,703","40,319,760,750","37,033,874,760","31,029,031,171","29,983,463,423","27,468,617,169","21,903,054,352","27,450,005,922","42,822,606,482","39,389,973,690","45,292,901,785","42,299,551,498","40,568,833,533","44,551,147,947","45,526,251,419","51,165,462,514","48,886,023,074","48,573,819,734","35,625,303,294","33,939,728,837","31,547,322,022","27,282,961,069","21,893,615,110","34,667,539,429","28,228,177,552","32,157,642,835","47,052,702,792","51,009,392,216","47,307,433,821","50,927,203,846","44,847,492,363","58,879,638,245","57,839,224,946","64,942,191,823","53,499,686,982","31,021,657,436","27,165,164,584","45,477,465,699","46,851,798,527","52,017,876,550","61,265,742,180","72,183,719,269","79,182,012,154","80,306,000,162","79,132,626,285","66,570,500,099","64,932,416,349","65,872,955,140","61,137,746,619","51,468,276,208","45,774,441,023","50,919,501,642","49,971,997,208","37,782,765,314","42,248,927,971","41,522,406,217","43,788,191,158","38,048,507,385","31,324,263,821","20,682,848,447","26,999,315,889","25,249,585,309","39,944,322,794","47,383,966,256","54,418,339,903","44,355,711,184","53,517,020,689","56,119,496,877"
PeRatio,"5.209","5.884","11.956","13.301","14.616","15.058",,"919.99",,,,,,,,,,,"10.938","11.365","23.5","27.512","97.94",,"31.719","19.504","18.7","18.66","17.739","29.619","26.564","48.041","38.505","20.245","9.235","9.851","13.869","13.203","10.301","11.483","8.553","11.588","10.829",,,,,,"59.965","21.892","10.424","9.357","12.145","12.923","13.662","11.602","10.992","13.856","14.539","12.478","11.933","11.179","10.591","19.957","18.833","19.622","34.467","25.905",,,,,"109.746","50.696","57.089","14.795","19.504","19.868"
ForwardPeRatio,"8.117","6.333","8.703","8.124","9.47","9.276",,"8.636","12.063","10.309","18.832","16.234","20.79","15.552","15.129","15.674","15.601","8.85","10.235","9.625","11.455","10.471","8.091","11.696","8.237","9.488","9.363","8.681","7.968","9.033","10.363","9.95","6.165","8.231","6.906","5.602","6.435","7.418","7.599",,,,,,"8.985",,,"9.852",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"1.027","0.801","0.423","0.394","0.46","0.45",,,,,,,,,,,,"0.366","0.423","0.391","0.466","0.426","0.268","0.387","0.273","0.289","0.285","0.247","0.226","0.409","0.469","0.47","0.232","0.434","1.133","0.896","0.735","0.848","0.869",,,,,,"1.332",,,"1.46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.982","0.969","1.738","1.657","1.599","1.573","1.397","1.885","1.927","2.014","2.144","1.78","1.582","1.73","1.721","1.358","0.976","1.101","1.608","1.691","1.868","1.884","1.77","1.942","1.827","1.968","1.837","1.762","1.603","1.545","1.386","1.126","0.958","0.925","0.972","1.036","1.428","1.628","1.541","1.742","1.478","2.077","1.972","3.297","4.088","2.824","3.654","2.426","1.761","1.268","1.764","2.15","2.685","2.774","1.223","1.159","1.098","1.381","1.416","1.216","1.129","1.166","1.122","1.162","1.179","1.11","1.121","0.764","0.665","0.444","0.528","0.553","0.808","1.068","1.203","0.988","1.302","1.327"
PbRatio,"0.404","0.434","0.703","0.686","0.669","0.662","0.638","0.857","0.89","0.974","1.016","0.901","0.854","0.765","0.712","0.611","0.503","0.62","0.969","0.954","1.025","0.988","0.964","1.096","0.998","1.133","1.108","1.108","1.122","0.982","0.868","0.786","0.721","1.001","0.857","0.902","1.332","1.471","1.421","1.54","1.438","1.832","1.691","1.884","1.707","1.189","1.163","1.676","1.571","1.451","1.954","1.921","2.199","2.232","2.313","2.136","2.043","2.015","2.083","1.724","1.539","1.581","1.572","1.304","1.497","1.488","1.597","1.574","1.027","0.981","1.308","1.269","1.652","2.223","2.519","1.669","2.308","2.093"
